tweet_id,timestamp_1,likes,retweets,replies,polarity,subjectivity,clean_text
1235354332721221638,2020-03-04 23:59:59,6,0,1,0.1,0.45,I've never understood why media feels the need to announce how many people have been tested for Coronavirus. 100% of those could be negative but we dont get told the results
1235354332188389376,2020-03-04 23:59:59,38,15,1,0.0,0.0,Staff from 3 grantee orgs have sought my advice on what to do about planned convenings. Individuals shouldn't be grappling with this. All orgs need institutional policy on managing coronavirus risk. Don't make staff bear the weight of decisions that affect others on org's behalf.
1235354331983024128,2020-03-04 23:59:59,194,188,22,0.1193,0.3614,"BREAKING: A 70-year-old Fort Bend man has tested ""presumptively positive"" for the coronavirus, according to county public health officials, the first such case in the area and state.

"
1235354331739652096,2020-03-04 23:59:59,0,0,0,0.25,0.45,"Current US Unfunded Liabilities - $128.5T, $397K per citizen

What's another $8,000,000,000 for #coronavirus
#WashingtonDC needs to do better
#WWG1WGApic.twitter.com/EYXnAfu3K0"
1235354331282579456,2020-03-04 23:59:59,8,3,1,0.1024,0.4093,"Our  team breaks down what you need to know about the 2020 presidential election following Super Tuesday. Plus, we have the latest on the novel coronavirus after 11 Americans have been killed by it. WATCH LIVE: "
1235354331051749377,2020-03-04 23:59:58,0,0,0,0.2333,0.5583,Coronavirus a perfect excuse for shady crowdfunded gadgets / Boing Boing 
1235354328912846848,2020-03-04 23:59:58,1,1,0,0.0,0.0,QUARANTINE THE US POPULATION WHILE THE TESTING KITS FOR CORONA VIRUS ARE BEING PRODUCED PLEASE! #coronavirus
1235354327276867584,2020-03-04 23:59:58,0,0,0,-0.0818,0.45,Coronavirus to cost Australia's GDP 'at least' 0.5% as stimulus package planned – politics live #block-5e603fb58f085f0b8d942501 …
1235354326148792320,2020-03-04 23:59:57,0,0,0,-0.125,0.375,#Miami’s #UltraMusicFestival Could Be #Postponed Due To #Coronavirus #Concerns.
1235354325389586446,2020-03-04 23:59:57,3,0,1,0.0883,0.515,"Officials: Hastings on Hudson school district closed for the remainder of the week due to a confirmed case of the coronavirus,  events at the schools also canceled, crews expected to sanitize and clean school buildings and equipment   #CoronaOutbreak"
1235354322613014530,2020-03-04 23:59:56,0,0,0,0.1333,0.3167,Coronavirus Outbreak: Early Prevention Recommendations for Older Adults 
