tweet_id,timestamp_1,likes,retweets,replies,polarity,subjectivity,clean_text
1239340601478467585,2020-03-15 23:59:59,0,0,0,0.0,0.0,my uni got the classes suspended because of the corona virus ..kk
1239340601092509698,2020-03-15 23:59:59,1,0,0,-0.1812,0.4938,Nashville is trying to solve a problem with no real blueprint: How do you encourage visitation after a natural disaster when people are afraid to travel due to coronavirus?
1239340599913992193,2020-03-15 23:59:59,2,0,0,0.0682,0.4273,Ohio closes restaurants and bars over coronavirus as New York official calls for similar shutdown #Echobox=1584314274 …
1239340599871975424,2020-03-15 23:59:59,2,0,0,0.7,0.9,bitches dont care abt the corona virus until they cant go watch the country singers nobodys knows at the fair
1239340599561662466,2020-03-15 23:59:59,1,2,1,0.1,0.6,"""""Stock futures plunged Sunday afternoon minutes after Trump announced that the Federal Reserve embarked on a massive monetary stimulus campaign to curb slower economic growth amid the coronavirus outbreak.
Federal Reserve plans to cut interest rates to zero."""
1239340599343538176,2020-03-15 23:59:59,11,3,0,0.1636,0.4727,"Even as supply chains face disruption in the near term from the #coronavirus disease (#COVID19), in the longer term  sees positive implications for the resiliency of #logistics #realestate.  #CRE #commercialrealestate #CREnews #Prologis"
1239340599167213568,2020-03-15 23:59:59,2,1,2,0.05,0.4,"Given the fact that the health response to coronavirus is changing so rapidly, I'm a bit bemused by the opinion that the secondary, tertiary and quaternary responses to the crisis in non health industries should have happened smoothly, efficiently and yesterday. "
1239340599091683328,2020-03-15 23:59:59,0,0,0,-0.7,0.85,"One thing 2020 has taught me is that I've become nostalgic for a year I hated, 2019.

#COVID19 #Virus #StayTheFHome #Quarantine #pandemic #ShutItDown #StayAtHome #COVIDCanada #CoronavirusOutbreak"
1239340598810861568,2020-03-15 23:59:59,1,1,0,0.0,0.0,DHS chief calls coronavirus screening delays in Chicago 'unacceptable' #.Xm7Bd4BuH2I.twitter …
1239340598794084352,2020-03-15 23:59:59,0,0,0,-0.4229,0.5521,"This #coronavirus is slowly going to get worse. People panicking everywhere and shops closing for weeks. I feel bad for the workers who have families to support, rent and bills to pay. It must be a hard time for them during this time of uncertainty."
1239340598559211521,2020-03-15 23:59:59,3,0,0,0.4,0.8,"Is he offering free tickets to Italy?

#coronavirus"
1239340598550761472,2020-03-15 23:59:59,3,0,0,-0.8,0.9,3 years ago we were snowed in & now we’re dealing with Corona Virus. I’d hate to see what happens on this day 3 years from now. pic.twitter.com/CZODiAtGAS
1239340601478467585,2020-03-15 23:59:59,0,0,0,0.0,0.0,my uni got the classes suspended because of the corona virus ..kk
1239340601092509698,2020-03-15 23:59:59,1,0,0,-0.1812,0.4938,Nashville is trying to solve a problem with no real blueprint: How do you encourage visitation after a natural disaster when people are afraid to travel due to coronavirus?
1239340599913992193,2020-03-15 23:59:59,2,0,0,0.0682,0.4273,Ohio closes restaurants and bars over coronavirus as New York official calls for similar shutdown #Echobox=1584314274 …
1239340599871975424,2020-03-15 23:59:59,2,0,0,0.7,0.9,bitches dont care abt the corona virus until they cant go watch the country singers nobodys knows at the fair
1239340599561662466,2020-03-15 23:59:59,1,2,1,0.1,0.6,"""""Stock futures plunged Sunday afternoon minutes after Trump announced that the Federal Reserve embarked on a massive monetary stimulus campaign to curb slower economic growth amid the coronavirus outbreak.
Federal Reserve plans to cut interest rates to zero."""
1239340599343538176,2020-03-15 23:59:59,11,3,0,0.1636,0.4727,"Even as supply chains face disruption in the near term from the #coronavirus disease (#COVID19), in the longer term  sees positive implications for the resiliency of #logistics #realestate.  #CRE #commercialrealestate #CREnews #Prologis"
1239340599167213568,2020-03-15 23:59:59,2,1,2,0.05,0.4,"Given the fact that the health response to coronavirus is changing so rapidly, I'm a bit bemused by the opinion that the secondary, tertiary and quaternary responses to the crisis in non health industries should have happened smoothly, efficiently and yesterday. "
1239340599091683328,2020-03-15 23:59:59,0,0,0,-0.7,0.85,"One thing 2020 has taught me is that I've become nostalgic for a year I hated, 2019.

#COVID19 #Virus #StayTheFHome #Quarantine #pandemic #ShutItDown #StayAtHome #COVIDCanada #CoronavirusOutbreak"
1239340598810861568,2020-03-15 23:59:59,1,1,0,0.0,0.0,DHS chief calls coronavirus screening delays in Chicago 'unacceptable' #.Xm7Bd4BuH2I.twitter …
1239340598794084352,2020-03-15 23:59:59,0,0,0,-0.4229,0.5521,"This #coronavirus is slowly going to get worse. People panicking everywhere and shops closing for weeks. I feel bad for the workers who have families to support, rent and bills to pay. It must be a hard time for them during this time of uncertainty."
1239340598559211521,2020-03-15 23:59:59,3,0,0,0.4,0.8,"Is he offering free tickets to Italy?

#coronavirus"
1239340598550761472,2020-03-15 23:59:59,3,0,0,-0.8,0.9,3 years ago we were snowed in & now we’re dealing with Corona Virus. I’d hate to see what happens on this day 3 years from now. pic.twitter.com/CZODiAtGAS
1239340598068379648,2020-03-15 23:59:59,0,0,0,0.5139,0.6528,We make getting a lawn maintenance estimate extremely easy! This is especially great for those worried about the Corona Virus because we don't even need to come out to your property! We use satellite technology to provide a same day estimate. 
1239340598030749697,2020-03-15 23:59:59,1,0,0,0.4,0.5,Enjoy the Coronavirus
1239340597854580736,2020-03-15 23:59:59,1,0,0,-0.0333,0.0,"#panicbuying in #Eddington #Cambridge over the weekend, pasta, cereal, soap and toilet roll all gone  #coronavirus #COVIDー19pic.twitter.com/fvuN50HJvl – at Sainsbury's"
